order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
61,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=13,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=14,"Option A
A.  The connecting process is either pointed acutely, or moderately, or if rounded,B.  the zygomatic arch is much wider than the mastoid width.D.  Males may have red axillary tufts in ""armpits"".
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_7a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=165,"Option B
A.  The connecting process is rounded and,B.  the zygomatic arch is similar in width than the mastoid width.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_7b.jpg,,,,,©R. Banasiak | ©R. Banasiak
67,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=154,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_darlingi_154.jpg,,Rhinolophus,,
69,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=161,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_maendeleo_161_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_maendeleo_161.jpg,,Rhinolophus,,
70,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=164,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_simulator_164_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_simulator_164.jpg,,Rhinolophus,,
68,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=16,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=161,"Option A
A.  The distance from the front of the canine to the most posterior aspect of the skull is longer than 20 mm.B.  The forearm is equal to, or longer than 48 mm.C.  The forth metacarpal is always longer than the fifth metacarpal.D.  The length of the toothrow from the upper canine to the last upper molar is more than 7.1 mm.E.  The first upper premolar is in the toothrow, separating the canine and the P4.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_10a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=164,"Option B
A.  The distance from the front of the canine to the most posterior aspect of the skull is equal to, or shorter than 20 mm.B.  The forearm is equal to, or shorter than 49 mm.C.  The forth metacarpal is always shorter than the fifth metacarpal.D.  The length of the toothrow from the upper canine to the last upper molar is less than 7.1 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_10b.jpg,,,,,©R. Banasiak | ©R. Banasiak
66,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=15,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=154,"Option A
A.  The first upper premolar is fully outside of the toothrow and the palatal bridge is greater than 30 % of toothrow.B.  The rostrum is very broad and stocky.C.  If the third lower premolar is present, it is not in the toothrow.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_9a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=16,"Option B
A.  The first upper premolar is within the toothrow.B.  The rostrum is not very broad and stocky. C.  The third lower premolar is present and in the toothrow separating the teeth on either side of it.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_9b.jpg,,,,,©R. Banasiak | ©R. Banasiak
60,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=12,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=13,"Option A
A.  The greatest breadth of the horseshoe is less than 8 mm.B.  The ear is less than 23 mm.C.  The connecting process is pointed or rounded.D.  Males are often observed with red axillary tufts in the ""armpits"".
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_6a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=15,"Option B
A.  The greatest breadth of the horseshoe is greater than 8 mm, or if less,B.  the ear is greater than 23 mm.C.  The connecting process is never pointed.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_6b.jpg,,,,,©R. Banasiak | ©R. Banasiak
58,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=11,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=153,"Option A
The nasal swellings are reduced such that the lateral profile of the skull shows the top of the rostrum to be almost flat with a minimal depression.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_5a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=12,"Option B
The nasal swellings are not reduced such that the lateral profile of the skull shows the top of the rostrum to be almost flat with a minimal depression.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_5b.jpg,,,,,©R. Banasiak | ©R. Banasiak
52,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=8,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=9,"Option A
A.  The forearm is between 47 and 60 mm.B.  The breadth of the horseshoe is greater than, or equal to 9 mm.C.  Distance from the front of the canine to the most posterior aspect of the skull is greater than 21.5 mm.D.  The lateral profile of the skull has a significantly concave rostrum.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=11,"Option B
A.  The forearm is below 57 mm.B.  The breadth of the horseshoe is less than 9 mm.C.  Distance from the front of the canine to the most posterior aspect of the skull is less than 22.9 mm.D.  The lateral profile of the skull has either a significantly concave, or an almost flat, rostrum.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_2b.jpg,,,,,©R. Banasiak | ©R. Banasiak
50,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=7,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=158,"Option A
A.  The forearm is greater than 60 mm.B.  The breadth of the horseshoe is greater than 11 mm.C.  Distance from the front of the canine to the most posterior aspect of the skull is greater than 25 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=8,"Option B
A.  The forearm is equal to or less than 60 mm.B.  The breadth of the horseshoe is equal to or less than 11 mm.C.  Distance from the front of the canine to the most posterior aspect of the skull is less than 26.3 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
73,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=166,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_A_tridens_166_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_A_tridens_166_b.jpg,,Asellia,,
75,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=167,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_percivalli_167_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_percivalli_167_b.jpg,,Cloeotis,,
76,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=177,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_T_persicus_177_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_T_persicus_177_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_T_persicus_177.jpg,,Triaenops,,
74,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=3,Option-page,Section: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=167,"Option A
A. The ""nose-leaf"" is not easily seen.
B.  The length of the forearm is shorter than 40 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=177,"Option B
A. The ""nose-leaf"" is easily seen.
B.  The length of the forearm is longer than 45 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_3b.jpg,,,,,©B. Stanley | ©P. Lai
72,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=2,Option-page,Section: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=166,"Option A
The back end of the tail projects beyond the end of the membrane that stretches between the two back legs.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=3,"Option B
The tail is fully enclosed in the membrane that stretches between the two back legs.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_2b.jpg,,,,,©P. Lai | ©P. Lai
78,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=176,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_vittatus_176_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_vittatus_176_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_vittatus_176.jpg,,Hipposideros,,
80,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=172,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_cyclops_172_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_cyclops_172_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_cyclops_172.jpg,,Hipposideros,,
82,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=169,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_caffer_169_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_caffer_169_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_caffer_169.jpg,,Hipposideros,,
83,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=175,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_ruber_175_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_ruber_175_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_ruber_175.jpg,,Hipposideros,,
81,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=6,Option-page,Section: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=169,"Option A
A.  The greatest length of the forearm is less than 50 mm.B.  The condylocanine length is less than 15.5 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=175,"Option B
A.  The greatest length of the forearm is greater than 50 mm.B.  The condylocanine length is greater than 15.5 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_3b.jpg,,,,,©B. Stanley & R. Banasiak | ©R. Banasiak
79,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=5,Option-page,Section: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=172,"Option A
A.  The fur of the body is dark and very wooly.B.  The noseleaf has a central process that bears a swollen tip like a club.C.  The condylocanine length is greater than 20 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=6,"Option B
A.  The fur of the body is lighter and not wooly.B.  The noseleaf has no swollen tipped central process.C.  The condylocanine length is less than 20 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_2b.jpg,,,,,©R. Banasiak | ©B. Stanley
77,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=4,Option-page,Section: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=176,"Option A
A.  The length of the forearm is longer than 79 mm.B.  The condylocanine length is greater than 28 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=5,"Option B
A.  The length of the forearm is less than 79 mm.B.  The condylocanine length is less than 28 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_1b.jpg,,,,,©B. Stanley | ©B. Stanley
71,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=1,Option-page,Section: Hipposideridae,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=2,"Option A
The rear ""nose-leaf"" has three lobes.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=4,"Option B
A.  The rear ""nose-leaf"" has one lobe.
B.  There may be a process with a swollen tip that sticks off the top of the lobe.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_1b.jpg,,,,,©P. Lai | ©P. Lai
49,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=4,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=7,"Option A
A. The posterior nose-leaf is pointed or erect.
 B.  There are three phalanges in each toe.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=8&key=1,"Option B
A. The posterior nose-leaf is elliptical.
 B.  There are two phalanges in each toe.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_2_4b.jpg,,,,,©P. Lai | ©P. Lai
35,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=3,Option-page,Section: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=17,"Option A
A. The fleshy projections on the muzzle are oriented longitudinally along the muzzle and surround a deep longitudinal slit from the nostrils to the forehead. 
 B.  The tip of the tail has a ""Y"" shaped cartilage that can be seen through the skin.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=6&key=4,"Option B
A. The fleshy projections on the muzzle are oriented perpendicularly to the muzzle and there is no deep longitudinal slit from the nostrils to the forehead. 
B.  The tip of the tail has no ""Y"" shaped cartilage that can be seen through the skin.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_2_3b.jpg,,,,,©B. Stanley | ©B. Stanley
86,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=35,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_35a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_35b.jpg,"['There are 2 species recorded in Tanzania: Miniopterus minor and Miniopterus schreibersi.  The most obvious characteristic of this genus is the long third finger, which can fold back against the wing.']",Miniopterus,,©B. Stanley | ©R. Banasiak
88,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=34,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_34a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_34b.jpg,"['There are 3 species recorded in Tanzania: Kerivoula africana, Kerivoula argentata and Kerivoula lanosa.  The funnel shaped ears and woolly fur are characteristics of this bat.']",Kerivoula,,©P. Lai | ©R. Banasiak
90,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=257,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_moloneyi_257_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_moloneyi_257_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_moloneyi_257.jpg,,Mimetillus,,
92,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=39,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_39a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_39b.jpg,['There are 2 species known from Tanzania: Glauconycteris argentata and Glauconycteris variegata.  The butterfly bats are characterized by the very short snout and hooked tragi.  Look for a golden stripe where the wing inserts on the body of Glauconycteris argentata and a reticulated pattern on the wing and tail membranes of Glauconycteris variegata.'],Glauconycteris,,©P. Lai | ©R. Banasiak
95,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=267,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_bocagei_267_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_bocagei_267_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_bocagei_267.jpg,,Myotis,,
97,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=269,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_welwitschii_269_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_welwitschii_269_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_welsitschii_269.jpg,,Myotis,,
